Id,uid,company_name,company_description,company_industry,company_address,company_website
679,http://www.fccsingapore.com/membership/directory/account/679,MENTORICA TECHNOLOGY,"
Mentorica offers an easy-to-use, yet powerful, Big Data analytics platform, enabling business users...
",ABC,"
                    1 Stars Avenue MediaCorp Campus
                    SINGAPORE 
                    138507
",http://www.mentorica.com
1235,http://www.fccsingapore.com/membership/directory/account/1235,MERCURE SINGAPORE BUGIS,"
A contemporary 4-star hotel in the vibrant enclave of Bras Basah-Bugis, Mercure Singapore Bugis has...
",ABC,"
                    122 Middle Road
                    SINGAPORE 
                    188973
",http://www.mercure-singapore-bugis.com
340,http://www.fccsingapore.com/membership/directory/account/340,MERCURI URVAL (ASIA) PTE LTD,"
From Swedish origins in 1967, Mercuri Urval (EA Licence No: 16S8195) has grown organically into a...
",ABC,"
                    60 Robinson Road
#11-02 BEA Building
                    SINGAPORE 
                    068892
",http://www.mercuriurval.com
1160,http://www.fccsingapore.com/membership/directory/account/1160,MERIEM HALL DESIGNS PTE LTD,"
Consulting, Interior Design services specializing in Hospitality and Commercial interiors with...
",ABC,"
                    20 Peck Seah Street 

#05-00
                    SINGAPORE 
                    079312
",http://www.meriemhalldesigns.com
1686,http://www.fccsingapore.com/membership/directory/account/1686,"MERIEUX NUTRISCIENCES, SILLIKER PTE LTD","
Mérieux NutriSciences is dedicated to protecting consumers’ health throughout the world, by...
",ABC,"
                    11 Biopolis Way,
#10-04 Helios
                    SINGAPORE 
                    138667
",http://www.merieuxnutrisciences.com
1317,http://www.fccsingapore.com/membership/directory/account/1317,METLIFE,"
Véronique Cornu is the Head of Digital Marketing for Asia for MetLife, the New York based global...
",ABC,"
                    MetLife Innovation Centre  9 North Buona Vista Drive  
#20-05 The Metropolis Tower One
                    SINGAPORE 
                    138588
",http://www.metlife.com
342,http://www.fccsingapore.com/membership/directory/account/342,MIAJA DESIGN GROUP PTE LTD,"
Miaja Design Group is an international Architectural & Interior Design firm interior design firm...
",ABC,"
                    9 Muthuraman Chetty Rd, APS Building - Level 3
                    SINGAPORE 
                    238931
",http://www.miajadesigngroup.com
344,http://www.fccsingapore.com/membership/directory/account/344,"MICHELIN ASIA-PACIFIC PTE LTD, SOCIETE DES MATIERES PREMIERES TROPICALES PTE LTD","
Provides corporate services for Asia–Pacific, mainly in the fields of Treasury, Finance, Legal &...
",ABC,"
                    78 Shenton Way 
#23-01 & 
#24-02
                    SINGAPORE 
                    079120
",http://www.michelin.com.sg
1156,http://www.fccsingapore.com/membership/directory/account/1156,MICROSOFT,"
Valerie Beaulieu is the General Manager for Microsoft Small and Midmarket Solutions and Partners in...
",ABC,"
                    Microsoft Operations Pte Ltd1 Marina Boulevard 

#22-01
                    SINGAPORE 
                    018989
",http://news.microsoft.com/apac/
1661,http://www.fccsingapore.com/membership/directory/account/1661,MILLER HEIMAN GROUP,"
Miller Heiman Group was born from several years of sales and service experience and performance. We...
",ABC,"
                    111 Somerset Road 
#10-06 TripleOne Somerset
                    SINGAPORE 
                    238164
",https://www.millerheimangroup.com/
1435,http://www.fccsingapore.com/membership/directory/account/1435,MISTERCHRONO PTE LTD,"
MisterChrono is a French company that has been founded 8 years ago in Paris by 3 partners and...
",ABC,"
                    333A Orchard Road, 
#03-04 Mandarin Gallery
                    SINGAPORE 
                    238897
",http://www.misterchrono.sg
1553,http://www.fccsingapore.com/membership/directory/account/1553,MLC COACHING,"
After having spent 17 years in corporate life and experienced the power of effective coaching, I...
",ABC,"
                    163 Hillcrest Road  
                    SINGAPORE 
                    289033
",
662,http://www.fccsingapore.com/membership/directory/account/662,MOET HENNESSY ASIA PACIFIC PTE LTD,"
Moët Hennessy Asia Pacific Pte Ltd is a Moët Hennessy company, part of LVMH Moët Hennessy Louis...
",ABC,"
                    83 Clemenceau Avenue 
#09-08 UE Square
                    SINGAPORE 
                    239920
",http://www.lvmh.com
990,http://www.fccsingapore.com/membership/directory/account/990,MOONSHOT DIGITAL PTE LTD,"
mOOnshot digital is a boutique creative agency that provides bespoke digital marketing and...
",ABC,"
                    People's Park Centre, 101 Upper Cross Street, 
#05-16
                    SINGAPORE 
                    058357
",https://moonshotdigital.com/
1233,http://www.fccsingapore.com/membership/directory/account/1233,MORGAN LEWIS STAMFORD LLC,"
Morgan Lewis Stamford has a robust practice in capital markets, mergers and acquisitions, private...
",ABC,"
                    10 Collyer Quay 
L27 Ocean Financial Centre
                    SINGAPORE 
                    049315
",http://www.morganlewis.com
568,http://www.fccsingapore.com/membership/directory/account/568,MORGAN PHILIPS SINGAPORE PTE LTD,"
Morgan Philips Executive Search is part of Morgan Philips Group, a privately owned Human Resources...
",ABC,"
                    3 Philip Street, 
#15-05 Royal Group Building
                    SINGAPORE 
                    048693
",http://www.morganphilipsexecutivesearch.com
1626,http://www.fccsingapore.com/membership/directory/account/1626,MORNING JUNE,"
Morning June was created in 2016 in Singapore, after Jessica arrived from France with her husband...
",ABC,"
                    The Shelford
Unit 01-031 
Shelford Road
                    SINGAPORE 
                    288533
",http://www.morning-june.com
782,http://www.fccsingapore.com/membership/directory/account/782,MPH CONSULTING SERVICES SINGAPORE PTE LTD,"
MPH is a leading technical and engineering staffing services providers to Oil and Gas, Power,...
",ABC,"
                    11 Collyer Quay 
#10-03The Arcade
                    SINGAPORE 
                    049317
",http://www.mphglobalservices.com
353,http://www.fccsingapore.com/membership/directory/account/353,MUREX SOUTHEAST ASIA PTE LTD,"
For more than 30 years, Murex has been providing cross-asset financial technology solutions to...
",ABC,"
                    10 Marina Boulevard 
#19-01 Marina Bay Financial Centre Tower 2
                    SINGAPORE 
                    018983
",http://www.murex.com
942,http://www.fccsingapore.com/membership/directory/account/942,MY ASIA CONSULTING PTE LTD,"
MY Asia Consulting provides high-level consultation and personal advice for development strategies...
",ABC,"
                    27, Grange Road  
#20-03 Grange Infinite
                    SINGAPORE 
                    239700
",
1645,http://www.fccsingapore.com/membership/directory/account/1645,MY FRENCH CONCESSION,"
I am delighted to introduce my company, My French Concession, which offers ephemeral collections...
",ABC,"
                    127 Emerald Hill
                    SINGAPORE 
                    229410
",http://www.myfrenchconcession.com
1561,http://www.fccsingapore.com/membership/directory/account/1561,MYREPUBLIC PTE LTD,"
The world's first telecommunications company powered by a proprietary cloud platform, MyRepublic is...
",ABC,"
                    11 Lorong 3 Toa Payoh
#04-11/15 Jackson Square Blk B
                    SINGAPORE 
                    319579
",http://www.myrepublic.net
1663,http://www.fccsingapore.com/membership/directory/account/1663,NANYANG BUSINESS SCHOOL,"
Consistently counted among the world’s top-tier business schools, we are one of the most...
",ABC,"
                    Nanyang Technological University 50 Nanyang Ave
Block S3
                    SINGAPORE 
                    639798
",http://www.nbs.ntu.edu.sg/Pages/default.aspx
831,http://www.fccsingapore.com/membership/directory/account/831,NAPOLEON PTE LTD,"
A one-of-a-kind concept in Singapore, Napoleon Food & Wine Bar delivers a high-end culinary and...
",ABC,"
                    206 Telok Ayer Street
                    SINGAPORE 
                    068641
",http://www.napoleon.sg
358,http://www.fccsingapore.com/membership/directory/account/358,NATIXIS SINGAPORE BRANCH,"
Natixis is the international corporate and investment banking, asset management, insurance and...
",ABC,"
                    5 Shenton Way 
#23-01 UIC Building
                    SINGAPORE 
                    068808
",www.natixis.fr / www.apac.cib.natixis.com
1417,http://www.fccsingapore.com/membership/directory/account/1417,NATS (ASIA PACIFIC) PTE LTD,"
NATS is the UK's leading provider of air traffic control services. 

In addition to providing...
",ABC,"
                    NATS (ASIA PACIFIC) PTE LTD
PWC Building, 
#28-80/81 
8 Cross Street
                    SINGAPORE 
                    048424
",http://www.nats.aero
1246,http://www.fccsingapore.com/membership/directory/account/1246,NATUREX HOLDINGS SINGAPORE PTE LTD,"
Naturex sources, manufactures and markets natural specialty ingredients for the food, health and...
",ABC,"
                    20, Changi Business Park Central 2Unit 
#05-04A
                    SINGAPORE 
                    486031
",http://www.naturex.com
140,http://www.fccsingapore.com/membership/directory/account/140,NAVAL GROUP FAR EAST PTE LTD,"
NAVAL Group is the european leader in naval defence and a major player in marine renewable...
",ABC,"
                    508, Chai Chee Lane 
#02-01
                    SINGAPORE 
                    469032
",http://www.naval-group.com
359,http://www.fccsingapore.com/membership/directory/account/359,NEOPOST ASIA PACIFIC (HOLDING) PTE LTD,"
Neopost is a global player with a local presence in business solutions for the postal, parcel...
",ABC,"
                    80 Robinson Road 
#15-02
                    SINGAPORE 
                    068898
",http://www.neopost.com
